2016-03-19-2-18-37PM,1458368317235,1458368316999,2016-03-19-2-18-36PM,gps,1.2934564742450065,103.7808022689607,16.0,80.64803129633049,89.94648,1.2591957
2016-03-19-2-18-49PM,1458368329587,1458368329565,2016-03-19-2-18-49PM,network,1.2931827,103.7806384,24.0,-1.0,-1.0,-1.0
2016-03-19-2-19-02PM,1458368342241,1458368341999,2016-03-19-2-19-01PM,gps,1.2934603336934956,103.78104534930961,16.0,74.72391826389033,83.01347,1.0689188
2016-03-19-2-19-12PM,1458368352236,1458368351999,2016-03-19-2-19-11PM,gps,1.2934211234185828,103.78116179518176,12.0,73.09303601265815,84.45837,1.2906379
2016-03-19-2-19-22PM,1458368362235,1458368361999,2016-03-19-2-19-21PM,gps,1.2932763341201956,103.7812098818575,8.0,71.45485583284953,145.92674,1.3590883
2016-03-19-2-19-32PM,1458368372236,1458368371999,2016-03-19-2-19-31PM,gps,1.293148280040847,103.78122364988522,8.0,70.50474457126465,153.48367,1.318503
2016-03-19-2-19-42PM,1458368382236,1458368381999,2016-03-19-2-19-41PM,gps,1.293033090844757,103.78127134786826,12.0,68.96087333776343,147.89256,1.3189268
2016-03-19-2-19-52PM,1458368392234,1458368391999,2016-03-19-2-19-51PM,gps,1.2928912936143415,103.7813004068484,24.0,68.16759611453433,147.62628,1.2064328
2016-03-19-2-20-02PM,1458368402278,1458368401999,2016-03-19-2-20-01PM,gps,1.292776993069148,103.78134851899551,16.0,67.65342686598292,130.08313,1.1666896
2016-03-19-2-20-12PM,1458368412410,1458368411999,2016-03-19-2-20-11PM,gps,1.2927230803487415,103.78148505666368,12.0,66.2985235420595,111.04428,1.2629629
2016-03-19-2-20-22PM,1458368422233,1458368421999,2016-03-19-2-20-21PM,gps,1.2927072875509564,103.78164070695499,12.0,65.0362937503831,111.18512,1.3431048
2016-03-19-2-20-32PM,1458368432404,1458368431999,2016-03-19-2-20-31PM,gps,1.292693841676511,103.78171546230107,12.0,64.50801757004373,112.129616,1.1871188
2016-03-19-2-20-42PM,1458368442234,1458368441999,2016-03-19-2-20-41PM,gps,1.2926764738904266,103.78183541723205,12.0,64.79641781596277,115.97388,1.1903673
2016-03-19-2-20-52PM,1458368452391,1458368451999,2016-03-19-2-20-51PM,gps,1.2926326039192713,103.78197893156774,8.0,64.01298449310262,94.914856,1.2553787
2016-03-19-2-21-02PM,1458368462310,1458368461999,2016-03-19-2-21-01PM,gps,1.2925771415510585,103.78207636850027,12.0,63.2248690945923,106.55357,1.1847231
2016-03-19-2-21-12PM,1458368472225,1458368471999,2016-03-19-2-21-11PM,gps,1.2925344838977753,103.78221389421516,24.0,62.675104357052135,95.0468,1.2339084
2016-03-19-2-21-22PM,1458368482226,1458368481999,2016-03-19-2-21-21PM,gps,1.2924744015448641,103.78237731857328,12.0,64.49437179156958,117.71386,1.2746685
2016-03-19-2-21-32PM,1458368492297,1458368491999,2016-03-19-2-21-31PM,gps,1.2924585068960444,103.78254006264315,12.0,68.64575736831476,85.62661,1.1171566
2016-03-19-2-21-42PM,1458368502243,1458368501999,2016-03-19-2-21-41PM,gps,1.2924625473333953,103.78269317328017,12.0,71.43409548226417,101.111465,1.1863248
2016-03-19-2-21-52PM,1458368512295,1458368511999,2016-03-19-2-21-51PM,gps,1.2924372251226188,103.78278810174072,24.0,73.1121714217933,124.15012,0.90852326
2016-03-19-2-22-02PM,1458368522293,1458368521999,2016-03-19-2-22-01PM,gps,1.2923826889341472,103.78292025604077,16.0,75.36731588396809,76.28953,1.8659294
2016-03-19-2-22-12PM,1458368532352,1458368531999,2016-03-19-2-22-11PM,gps,1.2924855643486552,103.78289319788475,16.0,71.91608287122222,60.15974,1.5766529
2016-03-19-2-23-51PM,1458368631773,1458368629636,2016-03-19-2-23-49PM,network,1.2927515,103.7837162,62.139,-1.0,-1.0,-1.0
2016-03-19-2-25-47PM,1458368747540,1458368746210,2016-03-19-2-25-46PM,network,1.2939241,103.7844053,89.782,-1.0,-1.0,-1.0
2016-03-19-2-26-06PM,1458368766289,1458368766236,2016-03-19-2-26-06PM,network,1.2939536,103.7844111,91.897,-1.0,-1.0,-1.0
2016-03-19-2-26-30PM,1458368790283,1458368789483,2016-03-19-2-26-29PM,network,1.2939541,103.784348,65.995,-1.0,-1.0,-1.0
2016-03-19-2-27-06PM,1458368826836,1458368826167,2016-03-19-2-27-06PM,network,1.29414,103.7843941,74.06,-1.0,-1.0,-1.0
2016-03-19-2-27-26PM,1458368846212,1458368846171,2016-03-19-2-27-26PM,network,1.2940951,103.7843871,70.765,-1.0,-1.0,-1.0
2016-03-19-2-27-51PM,1458368871948,1458368871828,2016-03-19-2-27-51PM,network,1.2940495,103.7843808,72.698,-1.0,-1.0,-1.0
2016-03-19-2-28-32PM,1458368912963,1458368905937,2016-03-19-2-28-25PM,network,1.2940563,103.7844023,73.913,-1.0,-1.0,-1.0
2016-03-19-2-28-55PM,1458368935987,1458368935951,2016-03-19-2-28-55PM,network,1.2939716,103.7844908,56.085,-1.0,-1.0,-1.0
2016-03-19-2-29-20PM,1458368960355,1458368960322,2016-03-19-2-29-20PM,network,1.2940301,103.7843364,70.64,-1.0,-1.0,-1.0
2016-03-19-2-31-51PM,1458369111843,1458369111622,2016-03-19-2-31-51PM,network,1.2939825,103.7844583,90.0,-1.0,-1.0,-1.0
2016-03-19-2-32-18PM,1458369138639,1458369138610,2016-03-19-2-32-18PM,network,1.2941899,103.7844056,77.673,-1.0,-1.0,-1.0
2016-03-19-2-36-58PM,1458369418040,1458369417982,2016-03-19-2-36-57PM,network,1.2940727,103.7843819,71.492,-1.0,-1.0,-1.0
2016-03-19-2-37-18PM,1458369438827,1458369438383,2016-03-19-2-37-18PM,network,1.29398,103.7844196,60.129,-1.0,-1.0,-1.0
2016-03-19-2-37-38PM,1458369458449,1458369458410,2016-03-19-2-37-38PM,network,1.294116,103.7844286,72.854,-1.0,-1.0,-1.0
2016-03-19-2-37-58PM,1458369478474,1458369478437,2016-03-19-2-37-58PM,network,1.2940627,103.7843956,73.063,-1.0,-1.0,-1.0
2016-03-19-2-38-18PM,1458369498522,1458369498461,2016-03-19-2-38-18PM,network,1.293992,103.784442,59.963,-1.0,-1.0,-1.0
2016-03-19-2-38-38PM,1458369518492,1458369518448,2016-03-19-2-38-38PM,network,1.2940458,103.7844566,63.638,-1.0,-1.0,-1.0
2016-03-19-2-38-59PM,1458369539510,1458369539482,2016-03-19-2-38-59PM,network,1.2941238,103.7844212,69.0,-1.0,-1.0,-1.0
2016-03-19-2-39-19PM,1458369559546,1458369559510,2016-03-19-2-39-19PM,network,1.2940529,103.7844875,62.952,-1.0,-1.0,-1.0
2016-03-19-2-39-39PM,1458369579555,1458369579522,2016-03-19-2-39-39PM,network,1.2943729,103.7844746,58.987,-1.0,-1.0,-1.0
2016-03-19-2-39-59PM,1458369599751,1458369599703,2016-03-19-2-39-59PM,network,1.293997,103.7844867,58.343,-1.0,-1.0,-1.0
2016-03-19-2-40-19PM,1458369619927,1458369619740,2016-03-19-2-40-19PM,network,1.294212,103.7844788,46.126,-1.0,-1.0,-1.0
2016-03-19-2-40-39PM,1458369639791,1458369639746,2016-03-19-2-40-39PM,network,1.2941852,103.784464,75.035,-1.0,-1.0,-1.0
2016-03-19-2-41-00PM,1458369660829,1458369660795,2016-03-19-2-41-00PM,network,1.2939361,103.7845035,52.634,-1.0,-1.0,-1.0
2016-03-19-2-41-26PM,1458369686282,1458369686204,2016-03-19-2-41-26PM,network,1.2940332,103.7844727,61.916,-1.0,-1.0,-1.0
2016-03-19-2-41-54PM,1458369714495,1458369714448,2016-03-19-2-41-54PM,network,1.2939463,103.7845063,53.342,-1.0,-1.0,-1.0
2016-03-19-2-44-07PM,1458369847329,1458369846825,2016-03-19-2-44-06PM,network,1.2944325,103.7844623,60.0,-1.0,-1.0,-1.0
2016-03-19-2-44-31PM,1458369871397,1458369871322,2016-03-19-2-44-31PM,network,1.2941061,103.7843962,71.223,-1.0,-1.0,-1.0
2016-03-19-2-44-51PM,1458369891454,1458369891413,2016-03-19-2-44-51PM,network,1.2940103,103.7843087,56.186,-1.0,-1.0,-1.0
2016-03-19-2-48-44PM,1458370124785,1458370119615,2016-03-19-2-48-39PM,network,1.2924914,103.7841362,500.0,-1.0,-1.0,-1.0
2016-03-19-2-49-09PM,1458370149156,1458370149118,2016-03-19-2-49-09PM,network,1.2922017,103.7835825,63.619,-1.0,-1.0,-1.0
2016-03-19-2-49-20PM,1458370160944,1458370160999,2016-03-19-2-49-20PM,gps,1.2920283578431815,103.7833102911784,48.0,21.65866132622586,359.41354,0.0
2016-03-19-2-49-31PM,1458370171006,1458370170829,2016-03-19-2-49-30PM,network,1.291835,103.783484,83.928,-1.0,-1.0,-1.0
2016-03-19-2-49-41PM,1458370181801,1458370181999,2016-03-19-2-49-41PM,gps,1.2919507213392012,103.78315738909801,16.0,42.710624247070015,215.29678,1.1535451
2016-03-19-2-49-51PM,1458370191962,1458370191999,2016-03-19-2-49-51PM,gps,1.2918342572125887,103.78302124070548,12.0,47.829876148663146,236.15141,1.3391325
2016-03-19-2-50-01PM,1458370201802,1458370201999,2016-03-19-2-50-01PM,gps,1.2917901457824774,103.7829118987801,8.0,53.13335585375283,252.9975,1.1920573
2016-03-19-2-50-11PM,1458370211806,1458370211999,2016-03-19-2-50-11PM,gps,1.2917879849057068,103.78291832310748,8.0,58.87693102560981,238.92209,1.1795402
2016-03-19-2-50-21PM,1458370221814,1458370221999,2016-03-19-2-50-21PM,gps,1.2917049448532452,103.78283794758272,16.0,62.724017495772685,200.4415,1.1784645
2016-03-19-2-50-31PM,1458370231843,1458370231999,2016-03-19-2-50-31PM,gps,1.2916604522293789,103.78271056805127,16.0,65.78064892014395,244.08006,1.1945109
2016-03-19-2-50-41PM,1458370241820,1458370241999,2016-03-19-2-50-41PM,gps,1.291632694415858,103.78262870154292,16.0,67.98009554750008,214.49391,1.3224822
2016-03-19-2-50-51PM,1458370251802,1458370251999,2016-03-19-2-50-51PM,gps,1.2915489363278776,103.78253077286537,16.0,68.86572953909001,233.57018,1.1834598
2016-03-19-2-51-01PM,1458370261839,1458370261999,2016-03-19-2-51-01PM,gps,1.2914874185904637,103.78240877404161,24.0,71.0464148787791,235.31512,1.0785145
2016-03-19-2-51-11PM,1458370271816,1458370271999,2016-03-19-2-51-11PM,gps,1.2914581479416871,103.78235415005358,16.0,74.44132982452369,192.66849,1.03215
2016-03-19-2-51-21PM,1458370281926,1458370281999,2016-03-19-2-51-21PM,gps,1.2914012470553649,103.78220932831893,16.0,77.73162164673828,256.91415,1.1717958
2016-03-19-2-51-31PM,1458370291854,1458370291999,2016-03-19-2-51-31PM,gps,1.2913545175523469,103.78209998125413,16.0,79.86572627331762,245.878,1.1180121
2016-03-19-2-51-41PM,1458370301828,1458370301999,2016-03-19-2-51-41PM,gps,1.2913146772358155,103.78196744419013,16.0,78.36843490704848,242.95477,1.1118035
2016-03-19-2-51-51PM,1458370311805,1458370311999,2016-03-19-2-51-51PM,gps,1.2912594559555608,103.78182995555592,8.0,75.10375115456084,239.06602,1.3150122
2016-03-19-2-52-01PM,1458370321841,1458370321999,2016-03-19-2-52-01PM,gps,1.2912262112135025,103.7817122595565,12.0,72.13868347705682,247.21481,0.7327797
2016-03-19-2-52-11PM,1458370331875,1458370332000,2016-03-19-2-52-12PM,gps,1.291191186718342,103.78160212052596,16.0,70.17007105149048,263.06433,0.9529485
2016-03-19-2-52-21PM,1458370341875,1458370342000,2016-03-19-2-52-22PM,gps,1.2911350346511574,103.78154805164904,16.0,68.13239931278936,237.11531,1.1809181
2016-03-19-2-52-31PM,1458370351873,1458370352000,2016-03-19-2-52-32PM,gps,1.2910894511024602,103.7814453187546,12.0,66.10382559910127,237.52625,1.300675
2016-03-19-2-52-41PM,1458370361832,1458370362000,2016-03-19-2-52-42PM,gps,1.291034006014668,103.7812846386643,8.0,62.8230946876282,255.48026,1.4643831
2016-03-19-2-52-51PM,1458370371809,1458370372000,2016-03-19-2-52-52PM,gps,1.2909599121323485,103.78121585452354,6.0,59.586591410849486,247.71394,1.1387365
2016-03-19-2-53-01PM,1458370381798,1458370382000,2016-03-19-2-53-02PM,gps,1.290903677026184,103.78118382964401,8.0,56.859935471243716,197.97006,0.69524086
2016-03-19-2-53-11PM,1458370391801,1458370392000,2016-03-19-2-53-12PM,gps,1.290854854969304,103.78117109810762,12.0,52.705798923537074,70.224594,1.1585128
2016-03-19-2-53-21PM,1458370401804,1458370402000,2016-03-19-2-53-22PM,gps,1.2908037807642205,103.78115842313701,24.0,47.080010061433796,68.43916,0.6228328
2016-03-19-2-53-33PM,1458370413181,1458370413152,2016-03-19-2-53-33PM,network,1.2911018,103.7812685,85.359,-1.0,-1.0,-1.0
2016-03-19-2-53-48PM,1458370428797,1458370429000,2016-03-19-2-53-49PM,gps,1.2906998747837264,103.78115881983048,16.0,37.12858602376855,201.83063,0.31845158
2016-03-19-2-53-58PM,1458370438851,1458370439000,2016-03-19-2-53-59PM,gps,1.2907289026681679,103.78115416045168,16.0,36.691640564737575,198.70952,0.42162636
2016-03-19-2-54-08PM,1458370448899,1458370449000,2016-03-19-2-54-09PM,gps,1.2906735367244813,103.78111737674537,16.0,37.912498598097386,274.0339,0.2526737
2016-03-19-2-54-18PM,1458370458810,1458370459000,2016-03-19-2-54-19PM,gps,1.2907075213685588,103.78109460782034,16.0,38.09103499537117,329.46255,0.19616799
